title,company,skills,link
,XYLEM WATER SOLUTIONS INDIA PVT. LTD,"data analysis , digitalization , microsoft office , italian fluency , crm knowledge , marketing , lead generation",https://www.timesjobs.com/job-detail/analyst-data-entry-intern-xylem-water-solutions-india-pvt-ltd-una-0-to-1-yrs-jobid-GOZ4__SLASH__ZtO18lzpSvf__PLUS__uAgZw==&source=srp
,Nielsen Research Ltd. Co.,"data analysis , research skills , communication , time management , attention to detail , business rules , database , production environment",https://www.timesjobs.com/job-detail/nielsen-tv-classification-analyst-nielsen-research-ltd-co-mumbai-1-to-2-yrs-jobid-6CB7ihQbQU1zpSvf__PLUS__uAgZw==&source=srp
,BOSTON SCIENTIFIC,"instructional design , project management , digital marketing , data analysis , communication skills , 3d , articulate , photoshop , animation , mobile , illustrator",https://www.timesjobs.com/job-detail/manager-digital-learning-product-owner-apac-job-details-boston-scientific-boston-scientific-singapore-7-to-12-yrs-jobid-9K__PLUS__N3W__SLASH__UsoxzpSvf__PLUS__uAgZw==&source=srp
,Google India Pvt Ltd,"data engineering , sql queries , python programming , relational databases , data governance , c , java , machine learning",https://www.timesjobs.com/job-detail/senior-data-engineer-youtube-google-india-pvt-ltd-8-to-11-yrs-jobid-LX__PLUS__ZvM9cSYJzpSvf__PLUS__uAgZw==&source=srp
,e-stone information technology,"power bi development , business intelligence , sql querying , data modeling , dax formulas , hana , bi consultant , sap , sap ecc",https://www.timesjobs.com/job-detail/power-bi-developer-e-stone-information-technology-mumbai-5-to-6-yrs-jobid-FDkihhUmznRzpSvf__PLUS__uAgZw==&source=srp
,TE Connectivity Ltd,"data analysis , marketing analytics , customer segmentation , dashboard creation , process improvement , digital marketing , marketing campaigns , marketing initiatives",https://www.timesjobs.com/job-detail/channel-sales-enablement-analyst-job-details-te-connectivity-te-connectivity-ltd-bengaluru-bangalore-5-to-9-yrs-jobid-FvDHuPVm1e9zpSvf__PLUS__uAgZw==&source=srp
,Google India Pvt Ltd,"data analysis , statistical analysis , experimentation design , sql , python , job posting , recruitment , workforce , communication , compensation",https://www.timesjobs.com/job-detail/content-operations-analytics-manager-trust-and-safety-part-time-google-india-pvt-ltd-atlanta-6-to-9-yrs-jobid-sI__SLASH__VsZUgCOxzpSvf__PLUS__uAgZw==&source=srp
,Xpetize Technology Solutions Private Limited,"fraud analysis , financial fraud , alert management , banking regulations , microsoft office , online banking , sox , office tools , coso , team player , monthly reports , excel , finance",https://www.timesjobs.com/job-detail/senior-fraud-analyst-xpetize-technology-solutions-pvt-ltd-xpetize-technology-solutions-private-limited-bengaluru-bangalore-pune-7-to-10-yrs-jobid-7nPg0J0__SLASH__eDJzpSvf__PLUS__uAgZw==&source=srp
,BOSTON SCIENTIFIC,"data analysis , pricing strategies , sales collaboration , analytics , kpi tracking , financial analysis , reports , accounting , pricing analyst , collection , reporting , sap , finance",https://www.timesjobs.com/job-detail/sr-pricing-specialist-cdmx-job-details-boston-scientific-boston-scientific-mexico-3-to-5-yrs-jobid-88Yyny4W42RzpSvf__PLUS__uAgZw==&source=srp
,rackspace technology,"data pipelines , azure services , sql , python , agile development , problem solving , orchestration , storage , security , git , data structures , api , adf , team player , infrastructure",https://www.timesjobs.com/job-detail/rackspace-data-engineer-azure-rackspace-technology-3-to-5-yrs-jobid-3xriDFIzLolzpSvf__PLUS__uAgZw==&source=srp
,livestream technologies  ( payroll- recruitree ),"data modeling , sql , python , analytics , etl optimization , orchestration , git , apache , mysql , github",https://www.timesjobs.com/job-detail/sr-data-engineer-analytics-livestream-technologies-payroll-recruitree-new-york-city-5-to-9-yrs-jobid-otZSQlWBnf1zpSvf__PLUS__uAgZw==&source=srp
,COLT TECHNOLOGY SERVICES INDIA PVT LTD,"data analysis , sales tools , trend analysis , continuous process improvement , variable pay systems , learning , incentives , recruitment , recruitment process , compensation",https://www.timesjobs.com/job-detail/sales-ops-admin-analyst-job-details-colt-technology-services-colt-technology-services-india-pvt-ltd-gurgaon-2-to-5-yrs-jobid-kfvkx0esT4ZzpSvf__PLUS__uAgZw==&source=srp
,Veeva Systems,"data analytics , large databases , sql , data reporting , data visualization , orchestration , apache , software engineering , python , nosql , bi , postgresql , mongodb , san , forms",https://www.timesjobs.com/job-detail/veeva-systems-senior-medical-analyst-link-medical-insights-veeva-systems-spain-3-to-5-yrs-jobid-fTPGuqFMTTZzpSvf__PLUS__uAgZw==&source=srp
,IDP EDUCATION INDIA PVT LTD,"data modeling , machine learning , metadata management , statistical analysis , communication skills , language proficiency",https://www.timesjobs.com/job-detail/data-modeler-idp-education-india-pvt-ltd-chennai-5-to-10-yrs-jobid-NDekIBSyvxlzpSvf__PLUS__uAgZw==&source=srp
,Tata Communications Ltd,"product management , market strategy , data analysis , solution orientation , product marketing , senior manager , sales support , sales related , profit , industry knowledge , business strategy , presentation skills , product manager , promotions , build , marketing manager , product positioning , channel strategy",https://www.timesjobs.com/job-detail/senior-manager-hybrid-connectivity-services-tata-communications-ltd-mumbai-7-to-12-yrs-jobid-4Bh3KkjQyBpzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"business rules , machine learning , artificial intelligence , sql , big data",https://www.timesjobs.com/job-detail/data-analys-seven-consultancy-ahmedabad-6-to-8-yrs-jobid-DHQfSSovdb5zpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"data mining , sql , plsql , database development , database , xml , mysql , big data , rdbms , sas , information management , javascript , business objects , oracle sql",https://www.timesjobs.com/job-detail/head-data-analytics-seven-consultancy-ahmedabad-5-to-8-yrs-jobid-YchusvEpZbNzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"data analysis , data analytics , big data analytics , consulting , bi , dashboards , data science",https://www.timesjobs.com/job-detail/head-data-analytics-seven-consultancy-bengaluru-bangalore-2-to-3-yrs-jobid-z9VWg71socxzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"data analysis , data analytics , big data analytics , consulting , bi , dashboards , data science",https://www.timesjobs.com/job-detail/head-data-analytics-seven-consultancy-delhi-delhi-ncr-2-to-3-yrs-jobid-ecgYpA7Hv61zpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"data analysis , data analytics , big data analytics , consulting , bi , dashboards , data science",https://www.timesjobs.com/job-detail/head-data-analytics-seven-consultancy-mumbai-2-to-3-yrs-jobid-ydQK3aT0NZ9zpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"research analyst , market research , research",https://www.timesjobs.com/job-detail/research-analyst-seven-consultancy-mumbai-0-to-3-yrs-jobid-AMsN__SLASH__BVSFRZzpSvf__PLUS__uAgZw==&source=srp
,figmd india pvt ltd,"sql , database , python scripting , xml , big data , mining , hl7",https://www.timesjobs.com/job-detail/ops-lead-assistant-manager-r5-r4-figmd-india-pvt-ltd-pune-6-to-9-yrs-jobid-a7shYyhtm0hzpSvf__PLUS__uAgZw==&source=srp
,Go Viralll,"security compliance , css , html5 , php developer , sql , html , mysql , problem solving , javascript , nosql , infrastructure , php",https://www.timesjobs.com/job-detail/php-developer-go-viralll-hyderabad-secunderabad-3-to-4-yrs-jobid-Kxay90lcDHJzpSvf__PLUS__uAgZw==&source=srp
,Cotocus,"infrastructure , machine learning , cloud computing",https://www.timesjobs.com/job-detail/artificial-intelligence-architect-cotocus-bengaluru-bangalore-0-to-3-yrs-jobid-UFCRvd3gd7tzpSvf__PLUS__uAgZw==&source=srp
,mol information technology india pvt. ltd.,"database management , database , ssrs , c# , python , adf",https://www.timesjobs.com/job-detail/data-engineer-for-business-intelligent-based-systems-mol-information-technology-india-pvt-ltd-kolkata-6-to-8-yrs-jobid-ePCvcSqXioFzpSvf__PLUS__uAgZw==&source=srp
,axmiyan hr solutions private limited,"reports , data mining , database design , database , procedures",https://www.timesjobs.com/job-detail/data-architect-data-scientist-axmiyan-hr-solutions-private-limited-gurgaon-5-to-8-yrs-jobid-MRpPaFhD__PLUS__UpzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"algorithms , bi , sql , java , hadoop , big data , python , machine learning , nosql , database programming , cassandra , hdfs",https://www.timesjobs.com/job-detail/lead-data-scientist-analytics-vidhya-chennai-5-to-8-yrs-jobid-6__PLUS__TyCl0cjUFzpSvf__PLUS__uAgZw==&source=srp
,INFINITY GROUP,"css , software design , html5 , php developer , bootstrap , jquery , git , zend , web development , html , mysql , mvc , api , rest , laravel , microsoft azure , javascript , java developer , zend framework , infrastructure , php , angularjs , soap",https://www.timesjobs.com/job-detail/php-developer-infinity-group-noida-greater-noida-karnal-3-to-6-yrs-jobid-XkS8Y7fVjXNzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"data analysis , data analytics , big data analytics , bi , dashboards",https://www.timesjobs.com/job-detail/head-data-analytics-seven-consultancy-pune-3-to-6-yrs-jobid-5pX7XNS0qGpzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"research analysis , research analyst , market research , research",https://www.timesjobs.com/job-detail/research-analyst-seven-consultancy-mumbai-0-to-3-yrs-jobid-hL38a6ptuNVzpSvf__PLUS__uAgZw==&source=srp
,Tata Communications Ltd,"productmanagement, market strategy , data analysis , product marketing , sales support , sales related , profit , manager , industry knowledge , business strategy , presentation skills , product manager , promotions , build , product positioning , channel strategy",https://www.timesjobs.com/job-detail/sr-manager-strategy-and-growth-tata-communications-ltd-mumbai-7-to-12-yrs-jobid-aMcf9YKjdoBzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"hive , information technology , data warehousing , storage , pig , sql , database , java , hadoop , big data , python , natural language processing , machine learning , mapreduce",https://www.timesjobs.com/job-detail/big-data-manager-seven-consultancy-hyderabad-secunderabad-5-to-10-yrs-jobid-nHsf6ZCtgZxzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"algorithms , data warehousing , pig , java , hadoop , technical skills , big data , python , algorithm development , machine learning , infrastructure",https://www.timesjobs.com/job-detail/senior-machine-learning-engineer-seven-consultancy-hyderabad-secunderabad-5-to-8-yrs-jobid-EMqou2N9ih5zpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"hive , c , data warehousing , pig , docker , java , linux , hadoop , big data , mongodb , python , rdbms , ruby , nosql , php",https://www.timesjobs.com/job-detail/senior-data-engineer-seven-consultancy-hyderabad-secunderabad-5-to-8-yrs-jobid-hzQ6B__PLUS__WLDxxzpSvf__PLUS__uAgZw==&source=srp
,RANGAM INFOTECH PVT. LTD.,"python , bi , sql , security , database",https://www.timesjobs.com/job-detail/power-bi-developer-rangam-infotech-pvt-ltd-pune-5-to-8-yrs-jobid-PoXByttKTG1zpSvf__PLUS__uAgZw==&source=srp
,RANGAM INFOTECH PVT. LTD.,"sql queries , bi , sql , security , database , writing , agile , jira",https://www.timesjobs.com/job-detail/power-bi-developer-rangam-infotech-pvt-ltd-pune-5-to-8-yrs-jobid-mFsV01ubqbJzpSvf__PLUS__uAgZw==&source=srp
,TE Connectivity Ltd,"electronic components , production , manufacturing engineer , product development , manufacturing , innovation , product documentation , mechanical engineer , mechanical engineering , fabrication , ideas , prototype , kaizen , product specifications",https://www.timesjobs.com/job-detail/sr-r-d-product-dvl-engineer-te-connectivity-ltd-bengaluru-bangalore-5-to-8-yrs-jobid-7__SLASH__DuqwYV26lzpSvf__PLUS__uAgZw==&source=srp
,origin hr,"Finance business processes , Financial reporting , Forecasting , SQL , Python , forecasting , accounting , financial reporting , finance",https://www.timesjobs.com/job-detail/finance-business-analyst-origin-hr-pune-5-to-8-yrs-jobid-wKK__SLASH__9oCLNVlzpSvf__PLUS__uAgZw==&source=srp
,ESN TECHNOLOGIES,"data warehousing , sql , database , data modeling , etl , ssas , database security , integration services , ssis",https://www.timesjobs.com/job-detail/database-developer-sql-server-esn-technologies-hyderabad-secunderabad-1-to-4-yrs-jobid-HofXLNSaarBzpSvf__PLUS__uAgZw==&source=srp
,aci infotech,"projectmanagement, business intelligence , data analysis , stakeholder communication ,technicalexpertise , bi , data warehousing , pmp , data modeling , etl , qlikview , data integration",https://www.timesjobs.com/job-detail/bi-project-manager-aci-infotech-hyderabad-secunderabad-3-to-8-yrs-jobid-HFD9hOIapV1zpSvf__PLUS__uAgZw==&source=srp
,RANGAM INFOTECH PVT. LTD.,"css , sql , html , system analyst , kentico , web technologies , content management system",https://www.timesjobs.com/job-detail/configuration-analyst-rangam-infotech-pvt-ltd-gurgaon-0-to-2-yrs-jobid-8oleb__PLUS__EXGO1zpSvf__PLUS__uAgZw==&source=srp
,Sigmoid,"data analytics , data visualization , business intelligence , problem solving , project management , san , advanced analytics , bi , dashboards , tableau , data science , client interaction , sql database",https://www.timesjobs.com/job-detail/senior-manager-analytics-sigmoid-bengaluru-bangalore-8-to-12-yrs-jobid-XrRaUF2MJ0xzpSvf__PLUS__uAgZw==&source=srp
,RANGAM INFOTECH PVT. LTD.,"css , sql , html , system analyst , kentico , web technologies , content management system",https://www.timesjobs.com/job-detail/configuration-analyst-i-rangam-infotech-pvt-ltd-gurgaon-0-to-2-yrs-jobid-JTHtFIQ4tvhzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"algorithms , c , java , software packages , python , mobile , problem solving , machine learning , opencv",https://www.timesjobs.com/job-detail/ai-developer-analytics-vidhya-delhi-delhi-ncr-5-to-8-yrs-jobid-E8BIlUXdpVVzpSvf__PLUS__uAgZw==&source=srp
,Analytics Vidhya,"algorithms , software packages , python , natural language processing , machine learning , opencv",https://www.timesjobs.com/job-detail/senior-ai-developer-analytics-vidhya-delhi-delhi-ncr-5-to-10-yrs-jobid-lT7oaC3P5RtzpSvf__PLUS__uAgZw==&source=srp
,cloudxlab,"bi , script language , sql , database , big data , python",https://www.timesjobs.com/job-detail/data-qc-analyst-cloudxlab-bengaluru-bangalore-5-to-8-yrs-jobid-Q1MkH5gYSnlzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"fundamentals , python , machine learning , apache , infrastructure , oops",https://www.timesjobs.com/job-detail/data-science-manager-seven-consultancy-chennai-4-to-7-yrs-jobid-UDR__SLASH__YhkFs1NzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"data analysis , data analytics , big data analytics , consulting , bi , dashboards , data science",https://www.timesjobs.com/job-detail/head-data-analytics-seven-consultancy-chennai-bengaluru-bangalore-5-to-8-yrs-jobid-qzEJ__SLASH__ZUpWwNzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"fundamentals , python , machine learning , apache , infrastructure , oops",https://www.timesjobs.com/job-detail/data-science-manager-seven-consultancy-bengaluru-bangalore-2-to-3-yrs-jobid-xrRDt5QFy6JzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"fundamentals , python , machine learning , apache , infrastructure , oops",https://www.timesjobs.com/job-detail/data-science-manager-seven-consultancy-delhi-delhi-ncr-2-to-3-yrs-jobid-K8WtFA4pNYlzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"fundamentals , python , machine learning , apache , infrastructure , oops",https://www.timesjobs.com/job-detail/data-science-manager-seven-consultancy-mumbai-2-to-3-yrs-jobid-Ki9JNrdR0AdzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"fundamentals , python , machine learning , apache , infrastructure , oops",https://www.timesjobs.com/job-detail/senior-data-scientist-seven-consultancy-mumbai-2-to-3-yrs-jobid-nXTzMoioOg9zpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"fundamentals , python , machine learning , apache , infrastructure , oops",https://www.timesjobs.com/job-detail/senior-data-scientist-seven-consultancy-mumbai-bengaluru-bangalore-2-to-3-yrs-jobid-WFNG__PLUS__Xfi9cNzpSvf__PLUS__uAgZw==&source=srp
,SEVEN CONSULTANCY,"fundamentals , python , machine learning , apache , infrastructure , oops",https://www.timesjobs.com/job-detail/senior-data-scientist-seven-consultancy-delhi-delhi-ncr-2-to-3-yrs-jobid-s2Vnuw0KxK9zpSvf__PLUS__uAgZw==&source=srp
,infinity business solutions pvt ltd,"Big Data , Analytics , Hadoop , Spark , Data Engineering , bi , storage , sql , hadoop , big data , mongodb , hbase , rdbms , sql database",https://www.timesjobs.com/job-detail/head-data-innovation-analytics-platform-infinity-business-solutions-pvt-ltd-gurgaon-12-to-16-yrs-jobid-3ZXjKnEeSCNzpSvf__PLUS__uAgZw==&source=srp
,Vehere,"fullstack development , front end languages , javascript frameworks , oop concepts , databases , css , jquery , apache , json , html , mysql , mongodb , team player , nosql , node.js , web technologies , angularjs",https://www.timesjobs.com/job-detail/senior-fullstack-developer-vehere-vehere-bengaluru-bangalore-kolkata-7-to-10-yrs-jobid-eZlaPdEhzK5zpSvf__PLUS__uAgZw==&source=srp
,DecisionTree Analytics and Services,"data mining , sql , postgresql , mysql , product delivery , written communication",https://www.timesjobs.com/job-detail/manager-analytics-decisiontree-analytics-and-services-gurgaon-8-to-10-yrs-jobid-kCpnYzuRrRhzpSvf__PLUS__uAgZw==&source=srp
,cloudxlab,"algorithms , python , natural language processing , problem solving , machine learning",https://www.timesjobs.com/job-detail/senior-data-scientist-cloudxlab-bengaluru-bangalore-4-to-6-yrs-jobid-2Dkp__PLUS__ZNpUR9zpSvf__PLUS__uAgZw==&source=srp
,Stalwart Management Consulting,"production , sop , safety , supervision , action , documentation",https://www.timesjobs.com/job-detail/cdm-sme-tl-tm-sdm-stalwart-management-consulting-hyderabad-secunderabad-coimbatore-kolkata-pune-bengaluru-bangalore-6-to-9-yrs-jobid-qpxMzXG2bGRzpSvf__PLUS__uAgZw==&source=srp
,infinity business solutions pvt ltd,"Python , Numpy , Pandas , OOPs , APIs , oracle pl / sql , control-m , plsql , aix , database , python scripting , devops , linux , oops , software engineering , rest , team player , svn , windows , unix",https://www.timesjobs.com/job-detail/core-python-development-engineer-python-expert-infinity-business-solutions-pvt-ltd-gurgaon-7-to-10-yrs-jobid-K0K15BZzjGlzpSvf__PLUS__uAgZw==&source=srp
,Nielsen Research Ltd. Co.,"business rules , database , production environment",https://www.timesjobs.com/job-detail/tv-classification-analyst-mumbai-bangalore-nielsen-research-ltd-co-mumbai-bengaluru-bangalore-0-to-3-yrs-jobid-YwPuzuZJ9EZzpSvf__PLUS__uAgZw==&source=srp
,IDP EDUCATION INDIA PVT LTD,"algorithms , software engineering , data structures , python , machine learning , infrastructure",https://www.timesjobs.com/job-detail/data-scientist-idp-education-india-pvt-ltd-chennai-10-to-13-yrs-jobid-05o0HTB8TPFzpSvf__PLUS__uAgZw==&source=srp
,cloudxlab,"authoring , sql , database , data structures , big data , python , c , nosql , infrastructure",https://www.timesjobs.com/job-detail/data-engineer-cloudxlab-bengaluru-bangalore-6-to-9-yrs-jobid-wZ1swPy__SLASH__8AhzpSvf__PLUS__uAgZw==&source=srp
,PUBLICIS GROUPE,"mom , windows os , servicenow , fundamentals , computer skills , linux , technical skills",https://www.timesjobs.com/job-detail/senior-associate-l1-technical-trainer-publicis-groupe-bengaluru-bangalore-2-to-3-yrs-jobid-gyDZP__SLASH__QPVTZzpSvf__PLUS__uAgZw==&source=srp
,IDP EDUCATION INDIA PVT LTD,"algorithms , software engineering , data structures , python , machine learning , infrastructure",https://www.timesjobs.com/job-detail/lead-ml-engineer-idp-education-india-pvt-ltd-chennai-10-to-13-yrs-jobid-4bQ0ulemFxxzpSvf__PLUS__uAgZw==&source=srp
Data Analyst Data Analyst Data Analyst,Aryan technologies,"DataAnalyst, SeniorDataAnalyst,DataAnalyst- Tech Lead , data profiling , data models , data collection",https://www.timesjobs.com/job-detail/data-analyst-senior-data-analyst-data-analyst-tech-lead-aryantech-india-pvt-ltd-bengaluru-bangalore-delhi-hyderabad-secunderabad-mumbai-pune-0-to-3-yrs-jobid-uCvP36vqA5xzpSvf__PLUS__uAgZw==&source=srp
